"Text","Language"
"À ń gbàdúrà fún àwọn ará wa tí àkúnya omi yìí kàn ní Paraguay. A mọ̀ pé Jèhófà máa jẹ́ “ibi olódi” fún wọn lásìkò ìṣòro yìí.​","Yoruba"
"À ń gbàdúrà fún àwọn arákùnrin mẹ́jọ tó kù lẹ́wọ̀n, a retí pé àwọn aláṣẹ máa dá wọn sílẹ̀ tí wọ́n bá ti lo oṣù mẹ́fà nínú ẹ̀wọ̀n ọdún kan ààbọ̀ tí ìjọba dá fún wọn.","Yoruba"
"À ń gbàdúrà fún àwọn arákùnrin àti arábìnrin wa tí ìṣẹ̀lẹ̀ yìí ṣàkóbá fún.","Yoruba"
"À ń gbèrò láti kọ́ àwọn ilé tí yóò dẹ́kun ipa búburú àyípadà ojú ọjọ́ tí yóò fẹ àwọn ilé ìṣèwádìí ọgbọ́n ìjìnlẹ̀ wa lójú tí yóò sì ṣe àfikún àwọn ilé-gbèé àti ohun-èlò àpérò láti ṣe ìgbédìde ọ̀nà-ìmúṣe ìbáwí ọlọ́jọ́ pípẹ́.","Yoruba"
"À ń kì í, à ń sà á, ó ní òun ò mọ ẹni tó kú; a ní, “Alákàá ẹgbàá, a-biṣu-wọ̀rọ̀-wọ̀rọ̀-lóko, a-bàgbàdo-tàkì-tàkì-lẹ́gàn”; ó ní, “Ọlọ́dẹ ló kú, tàbí ìnájà?”","Yoruba"
"À ń kì í, à ń sà á, ó ní òun ò mọ ẹni tó kú; ó ń gbọ́, “Ikú mẹ́rù, Ọ̀pàgá, a-biṣu-ú-ta-bí-òdòdó, a-lábà-ọkà, a-roko-fẹ́yẹ-jẹ”; ó ní, “Àgbẹ̀ ló kú, tàbí ọ̀nájà?”","Yoruba"
"À ń lo ọnà ìmúṣe oríṣiríṣi ẹ̀ka láti ṣàfihan bí àwọn fásitì, àjọ tí kìí ṣe ti ìjọba àti àwọn òwò aládàni lè ní àjọṣepọ̀ nínú ìdàgbàsókè ilẹ̀-òkèèrè.","Yoruba"
"À ń pa ẹ̀kukù, ẹ̀kukù ń rúwé; à ń yan nínú aṣẹro, aṣẹro ń dàgbà; à ń kébòsí Ògún, ara Ògún ń le.","Yoruba"
"à ń pàdánù àwọn àṣà àjogúnbá tí ó rọ̀ mọ́ ìmọ̀ ìjìnlẹ̀","Yoruba"
"À ń pète òmíràn ní oṣù Agẹmọ ní àríwá orílẹ̀-èdè náà.","Yoruba"
"À ń pòyì ká apá, apá ò ká apá; à ń pòyì ká oṣè, apá ò ká oṣè; à ń pòyì ká kànga, kò ṣé bínú kó sí.","Yoruba"
"À ń retí ohun táwọn aláṣẹ orílẹ̀-èdè Rọ́ṣíà máa ṣe sọ́rọ̀ yìí.","Yoruba"
"À ń retí àsìkò tí irú ìṣẹ̀lẹ̀ burúkú yìí ò ní wáyé mọ́, tí “ọ̀pọ̀lọpọ̀ àlàáfíà” á sì wá káàkiri ayé.","Yoruba"
"À ń retí ìgbà tí gbogbo irú àjálù yìí àti gbogbo ìrora tó máa ń bá a rìn á dohun ìgbàgbé.​","Yoruba"
"À ń retí ìgbà tí Ọlọ́run máa ‘nu gbogbo omijé kúrò tí ikú ò ní sí mọ́, tí kò sì ní sí ọ̀fọ̀ tàbí ẹkún tàbí ìrora mọ́.’","Yoruba"
"À ń retí ẹ̀yin àti àwọn àlejò yín nígbà míì ní Pápá Ìṣeré Brøndby.”","Yoruba"
"À ń retí ọjọ́ iwájú kan nígbà tí àwọn ìṣẹ̀lẹ̀ burúkú “ò ní wá sí ìrántí.”​—Àìsáyà 65:17.","Yoruba"
"À ń rántí Arákùnrin Christensen àtàwọn ará wa ní Rọ́ṣíà nínú àdúrà.","Yoruba"
"À ń rántí gbogbo àwọn ará tí àjálù yìí ṣẹlẹ̀ sí nínú àdúrà wa.","Yoruba"
"À ń rántí àwọn ará wa tí ìmìtìtì ilẹ̀ yìí kàn nínú àdúrà wa.","Yoruba"
"À ń rí àwọn agbóguntàrùn yìí ń'nú oúnjẹ ajíra bíi vitamin C àti E,","Yoruba"
"À ń sọ̀rọ̀ elégédé, obìnrín ń bèrè ohun tí à ń sọ, a ní ọ̀rọ̀ ọkùnrin ni; bí a bá kó elégédé jọ, ta ni yó sè é?","Yoruba"
"À ń sọ̀rọ̀ ni, mi ò rántí mọ́","Yoruba"
"À ń sọ̀rọ̀ obìnrin, a ní ká sọ́ bàrà ká lọ gbin bàrà sódò; ta ní máa báni pa á?","Yoruba"
"À ń tìkára wa ṣe ìbojúwò kúrò láti àárín-gbùngbùn-un ìlú tí ó kún fún ìtàn-an nì Paris, a óò rìn wọ inú ilée Latin Quarter tí ó rẹwà ní wíwò láti kọ́ bí a ti ṣe ń dáná sun àwọn àjẹ́ àti láti wo ilé ìtajà oníwájú-ìdíbọ́n fún ọ̀tẹlẹ̀múyẹ́ CIA ìgbà kan rí níbi tí KGB ti ń ṣọ́ ojú pópó.","Yoruba"
"À ń ṣa kẹ́kẹ́, aájò ẹwà ni; à ń bàbàjà, aájò ẹwà ni.","Yoruba"
"À ń ṣe Ẹ̀dà Gẹ́gẹ́ Bí a ti ṣe ń Mí, láti ọwọ́ Cory Doctorow.","Yoruba"
"À ń ṣiṣẹ́ takuntakun lórí ọnà ẹ̀rọ àmúṣẹ́ṣe láti mú àwárí àti ìlò àwọn iṣẹ́ orí ẹ̀rọ-ayárabíàṣá r’ọrùn fún gbogbo mùtúmùwà.","Yoruba"
"À-gbà-bọ́ ò di tẹni.","Yoruba"
"À-gbẹ́rù-àì-wẹ̀yìn lọ̀pálábá fi gbàgbé ìyá ẹ̀ sílẹ̀.","Yoruba"
"À-jókòó-àì-fẹ̀yìntì, bí ẹní nàró ni.","Yoruba"
"À-ró-kanlẹ̀ laṣọ ayaba; à-wà-kanlẹ̀ ni ti yàrà.","Yoruba"
"À-sìnkú-àì-jogún, òṣì ní ń tani.","Yoruba"
"À-wí-ìgbọ́, àfọ̀-ọ̀-gbọ́ tí ń fi àjèjé ọwọ́ mumi.","Yoruba"
"À-ṣe-sílẹ̀ làbọ̀wábá; ẹni tó ṣu sílẹ̀ á bọ̀ wá bá eṣinṣin.","Yoruba"
"À-ṣẹ̀ṣẹ̀-tọ́-ọtí-wò okùn-un bàǹtẹ́ já; bí a bá mu àmuyó ńkọ́?","Yoruba"
"Àarẹ Mohammadu Buhari ti ṣe ìfilọ́lẹ̀ àwọn tí yóò máa ṣe àmójútó ìdàgbàsókè Àríwá Gúsù tó sì ti yan Ajagun fẹ̀yìntì Paul Tarfa gẹ́gẹ́ bí alága wọn.","Yoruba"
"Àarẹ orílẹ̀ èdè Nàíjíríà Muhammadu Buhari ti bá orílẹ̀ èdè Kenya àti DR Congo kẹ́dùn ìjàm̀bá omíyalé ati ilẹ riri tó ṣe ìjàm̀bá lórílẹ̀ èdè náà.","Yoruba"
"Àarẹ tún sọ fún àwọn adarí orílẹ̀ èdè Kenya àti the Democratic Republic of Congo pé orílẹ̀ èdè Nàíjíríà yóò fi wọ́n sọ́kàn láti máa gbàdúrà fún wọn.","Yoruba"
"Àbàtá pani; àbàtá pani; ká ṣá sọ pé odòó gbéni lọ.","Yoruba"
"Àbàtì àlàpà; a bà á tì, a bá a rẹ́.","Yoruba"
"Àbá alágẹmọ lòrìṣà ń gbà.","Yoruba"
"Àbá kì í di òtítọ́; ojo ni kì í jẹ́ ká dá a.","Yoruba"
"Àbá ní ń di òtítọ́; ojo ni kì í jẹ́ ká da.","Yoruba"
"Àbí ò ń sọ̀rọ̀ nípa bí a ṣe wa ọkọ̀ kiri ìlú","Yoruba"
"Àbùkún layé gbà.","Yoruba"
"Àbùlẹ̀ ní ń mú aṣọ tọ́; ẹni tí kò tọ́jú àbùlẹ̀ yó ṣe araa ẹ̀ lófò aṣọ.","Yoruba"
"Àbújá àti Port Harcourt ti ní ibùdó ọkọ̀ ojú òfurufú tuntun, bákan náà ni á ò tún tẹ̀síwájú láti se èyí ní ìpínlẹ̀ Èkó àti Kánò lọ́dún 2020.","Yoruba"
"Àbẹ̀tẹ́lẹ̀ ní ń fọ́jú onídàájọ́.","Yoruba"
"Àbọṣẹ́ kì í ṣe iṣẹ́ òòjọ́; iṣẹ́ẹ baba ẹni ní ń gbani lọ́jọ́ gan-an.","Yoruba"
"Àdàbà ń pògèdè, ó rò pé ẹyẹlé ò gbọ́; ẹyẹlé gbọ́, títiiri ló tiiri.","Yoruba"
"àdàlù òǹkà bíi $1\\ 3/4$","Yoruba"
"Àdàpè olè ní ń jẹ́ àfọwọ́rá.","Yoruba"
"Àdàpè olè ní ń jẹ́ “ọmọọ̀ mi ń fẹ́wọ́.”","Yoruba"
"Àdàpè ọ̀rọ̀ ò jẹ́ ká mọ ìtumọ̀ orúkọ.","Yoruba"
"Àdán tó sùn sídìí ọsàn ò rí he, áḿbọ̀sì oódẹ tó ní òún jí dé.","Yoruba"
"Àdánwò táwọn míì máa kojú lè jẹ́ inúnibíni látọ̀dọ̀ mọ̀lẹ́bí wọn tó jẹ́ aláìgbàgbọ́.","Yoruba"
"Àdèfi àwọn ọmọọ wa, tí a gbìn s'ókoo yín, ọyàn yìí ní í jẹ́ wọ́n ta.","Yoruba"
"Àdírẹ́ẹ̀sì tàbí atọ́ka òpópónà hàn nínúu rẹ̀?","Yoruba"
"Àdó gba ara ẹ̀ tẹ́lẹ̀, ká tó fi oògùn sí?","Yoruba"
"Àdó gba ara ẹ̀ tẹ́lẹ̀, ká tó fi oògùn sí?","Yoruba"
"Àdóìṣí loògùn ọrọ̀.","Yoruba"
"Àdúrà tún wà lára ohun tó fi wá lọ́kàn balẹ̀.","Yoruba"
"Àdúrà wa fáwọn ará wa ní Rọ́síà ni pé kí ọkàn wọn balẹ̀, kí ìgbàgbọ́ wọn má sì yẹ̀ nínú àwọn ìlérí tí Jèhófà ṣe pé òun máa gbà wọ́n pátápátá lọ́wọ́ àwọn tó kórìíra wọn.—Sáàmù 12:5.","Yoruba"
"Àdúrà wa ni pé kí Baba wa ọ̀run tu àwọn tí àjálù yìí kan nínú kó sì pèsè ohun tí wọ́n nílò fún wọn.—Róòmù 15:5.","Yoruba"
"Àdúrà wa ni pé kí Bíbélì tuntun yìí mú káwọn tó ń kà á túbọ̀ nífẹ̀ẹ́ sí òtítọ́ tó wà nínú Ọ̀rọ̀ Ọlọ́run.​—Lúùkù 24:32.","Yoruba"
"Àdúrà wa ni pé kí gbogbo àwọn ará wa lọ́kùnrin àti lóbìnrin tí ìgbàgbọ́ wọn ò yẹsẹ̀ máa ní àlàáfíà tí Ọlọ́run nìkan lè fúnni.—Éfésù 6:11-14, 23.","Yoruba"
"Àdúrà wa ni pé kí gbogbo àwọn tó ń lọ́wọ́ sí ètò ìrànwọ́ yìí rí okun gbà kí wọ́n lè ṣiṣẹ́ náà yọrí.​","Yoruba"
"Àdúrà wa ni pé kí Jèhófà bù kún ìsapá wa “bí a ṣe ń gbèjà ìhìn rere, tí a sì ń fìdí rẹ̀ múlẹ̀ lọ́nà òfin” ní ibi gbogbo lórílẹ̀-èdè Azerbaijan àti kárí ayé.​—Fílípì 1:7.","Yoruba"
"Àdúrà wa ni pé kí Jèhófà fún àwọn ará wa lọ́gbọ́n tí wọ́n nílò láti kojú àwọn àjálù bí èyí.​","Yoruba"
"Àdúrà wa ni pé kí Jèhófà fún àwọn ará wa ní Rọ́ṣíà lókun kí wọ́n lè máa fìgboyà sin Jèhófà “ní ẹ̀mí àti òtítọ́” láìka bí ìjọba ṣe ń dà wọ́n láàmù, tí wọ́n ń mú wọ́n, tí wọ́n sì ń gbẹ́sẹ̀ lé àwọn Gbọ̀ngàn Ìjọba wa.​—Jòhánù 4:23.","Yoruba"
"Àdúrà wa ni pé kí Jèhófà má ṣe fi àwọn ará wa yìí sílẹ̀.","Yoruba"
"Àdúrà wa ni pé kí Jèhófà máa bá a lọ láti fi ìbùkún rẹ̀ sórí iṣẹ́ ìkọ́lé náà kí àwọn ọ́fíìsì tuntun náà sì ṣètìlẹ́yìn fún iṣẹ́ tá à ń ṣe ní Ítálì, pápá tó ‘funfun tó sì ti tó kórè.’​—Jòhánù 4:35.","Yoruba"
"Àdúrà wa ni pé kí Jèhófà máa bá a lọ láti fún Arákùnrin Moskalenko ní okun tó nílò kó lè máa fara dà á pẹ̀lú ìdùnnú, láìka ohun tó lé jẹ́ àbájáde ìdájọ́ náà.​—2 Tẹsalóníkà 1:4.","Yoruba"
"Àdúrà wa ni pé kí Jèhófà máa báa lọ láti fún Arákùnrin Khakimov ní gbogbo ohun tó nílò láti fara da àdańwò yìí.​—Róòmù 15:5.","Yoruba"
"Àdúrà wa ni pé kí Jèhófà máa báa lọ láti jẹ́ orísun ààbò fáwọn ará wa ní Madagásíkà lásìkò tó nira yìí.","Yoruba"
"Àdúrà wa ni pé kí Jèhófà máa bójú tó àwọn arákùnrin àtàwọn arábìnrin wa tí wọ́n ń fi ẹ̀sùn ìwà ọ̀daràn kàn ní Rọ́ṣíà, kí wọ́n lè rí i pé gbogbo ẹni tó bá nígboyà tó sì gbẹ́kẹ̀ lé Jèhófà kò ní “ṣaláìní ohun rere.”​—⁠Sáàmù 34:​8, 10.","Yoruba"
"Àdúrà wa ni pé kí Jèhófà máa fún àwọn ará wa tó wà ní Rọ́ṣíà lágbára, kó sì máa dáàbò bò wọ́n.​—⁠Sáàmù 28:7.","Yoruba"
"Àdúrà wa ni pé kí Jèhófà máa fún àwọn ará wa tó wà níbi tí àjálù yìí ti ṣẹlẹ̀ ní ìbàlẹ̀ ọkàn.—Fílípì 4:6, 7.","Yoruba"
"Àdúrà wa ni pé kí Jèhófà máa ti àwọn ará wa ní Rọ́ṣíà lẹ́yìn, kó sì máa tù wọ́n nínú torí bí wọ́n ṣe ń fi wọ́n sẹ́wọ̀n nítorí ohun tí wọ́n gbà gbọ́.—2 Tẹsalóníkà 2:16, 17.","Yoruba"
"Àdúrà wa ni pé kí Jèhófà máa tu àwọn ará wa nínú lásìkò àdánwò yìí.—2 Kọ́ríńtì 1:3, 4.","Yoruba"
"Àdúrà wa ni pé kí Jèhófà tu gbogbo àwọn tó ń ṣọ̀fọ̀ nínú, kó sì fún wọn ní àláàfíà rẹ̀.","Yoruba"
"Àdúrà wa ni pé kí Jèhófà tu àwọn ará tí ìṣẹ̀lẹ̀ yìí kàn nínú.​—2 Tẹsalóníkà 2:16, 17.","Yoruba"
"Àdúrà wa ni pé kí Jèhófà tu àwọn ará wa tó ń kojú ìṣòro tó nira yìí nínú, kó sì fún wọn lókun.","Yoruba"
"Àdúrà wa ni pé kí Jèhófà tu àwọn ará yìí nínú kó sì fún wọn lókun kí wọ́n lè fara da àdánù ńlá yìí.​—Nọ́ńbà 6:26.","Yoruba"
"Àdúrà wa ni pé kí Jèhófà túbọ̀ jẹ́ ká máa fìfẹ́ ti àwọn ará wa ní Portugal lẹ́yìn, kó sì máa tù wọ́n nínú kí wọ́n lè bọ́ nínú ìṣòro tí iná ọ̀gbálẹ̀-gbáràwé yìí dá sílẹ̀.—Sáàmù 71:21.","Yoruba"
"Àdúrà wa ni pé kí Jèhófà túbọ̀ máa fún àwọn arákùnrin àtàwọn arábìnrin wa lókun bí wọ́n ṣe ń fara da inúnibíni nítorí ohun tí wọ́n gbà gbọ́.​—Àìsáyà 40:31.","Yoruba"
"Àdúrà wa ni pé kí Jèhófà wà pẹ̀lú Arákùnrin Dennis Christensen àti ìyàwó rẹ̀. Kó sì tún dúró ti gbogbo àwọn ará wa lórílẹ̀-èdè Rọ́ṣíà.—1 Pétérù 3:12.","Yoruba"
"Àdúrà wa ni pé kí wọ́n gbára lé Jèhófà títí dìgbà tí Ìjọba rẹ̀ máa fòpin sí gbogbo wàhálà tí à ń kojú báyìí.—Òwe 3:5, 6.","Yoruba"
"Àdúrà wa ni pé kí wọ́n nígboyà, kó sì dá wọn lójú pé Jèhófà ni Olùrànlọ́wọ́ wọn gíga jù lọ.​—Hébérù 13:6.","Yoruba"
"Àdúrà wa ni pé kí àwọn araá wa máa fara dà á nìṣó, kí wọ́n sì rí ìtùnú lọ́dọ̀ àwọn alábòójútó onífẹ̀ẹ́ yẹn.—1 Pétérù 5:2","Yoruba"
"Àdúrà wa ni pé kí àwọn ará wa ní Japan máa bá a lọ láti gbára lé Jèhófà, Ọlọ́run ìtùnú ní àkókò wàhálà yìí.​—Sáàmù 94:19.","Yoruba"
"Àdúrà wa ni pé kí àwọn ará wa tí àjálù yìí kàn má ṣe dẹ́kun láti gbẹ́kẹ̀ lé Jèhófà, ẹni tó jẹ́ ‘okun àti agbára wọn.’—Ẹ́kísódù 15:2.","Yoruba"
"Àdúrà wa ni pé kí àwọn ará wa tí àjálù yìí kàn rí ìtùnú nínú ẹṣin ọdún wa ti 2019 tó sọ pé, “Má wò yí ká, nítorí èmi ni Ọlọ́run rẹ.","Yoruba"
"Àdúrà wa ni pé kí àwọn ará wa tí àwọn ìjì yìí ṣe ní jàǹbá ní Mẹ́síkò máa fara dà á, kí wọ́n sì máa rántí pé gbogbo wa la jọ ń retí ọjọ́ iwájú tí àjálù ò ní ṣẹlẹ̀ mọ́.—2 Kọ́ríńtì 6:4.","Yoruba"
"Àdúrà wa ni pé kí àwọn ará wa tí Ìjì Gaja ṣèpalára fún ní Íńdíà rí ìtùnú gbà látọ̀dọ̀ Jèhófà nípasẹ̀ àwọn alàgbà onífẹ̀ẹ́.","Yoruba"
"Àdúrà wa ni pé kí àwọn ará wa tó wà lẹ́wọ̀n ní Rọ́ṣíà gbẹ́kẹ̀ lé Jèhófà, kí wọ́n sì máa rántí pé bó ṣe ń ràn wọ́n lọ́wọ́, ‘mìmì kan ò ní mì wọ́n.’​—Sáàmù 16:8.","Yoruba"
"Àdúrà wa ni pé kí àwọn èèyàn púpọ̀ sí i fẹ́ láti kẹ́kọ̀ọ́ nípa “àwọn ohun àgbàyanu Ọlọ́run” bí wọ́n ṣe ń ka ọ̀rọ̀ rẹ̀ ní èdè ìbílẹ̀ wọn.​—Ìṣe 2:11.","Yoruba"
"Àdúrà wa ni pé kí ìfẹ́ táwọn ará ń fi hàn máa tu àwọn arákùnrin àti arábìnrin wa nílùú Davao nínú, pàápàá ní àkókò tó le koko yìí.​—Róòmù 12:10.","Yoruba"
"Àdúrà wa ni pé kí ìgbàgbọ́ àwọn arákùnrin àtàwọn arábìnrin wa lórílẹ̀-èdè Philippines lágbára sí i, kó sì túbọ̀ dá wọn lójú pé Jèhófà ni Ọlọ́run “ààbò wa àti okun wa.”​—Sáàmù 46:​1-3.","Yoruba"
"Àdúrà wa ni pé kí ìrànlọ́wọ́ táwọn ará wa rí gbà nípa tara àti nípa tẹ̀mí tù wọ́n nínú lásìkò ìṣòro yìí.","Yoruba"
"Àdúrà wa ni pé àṣeyọrí tá a ṣe lábẹ́ òfin yìí máa jẹ́ káwọn aláṣẹ gbà káwọn ará wa tó wà láwọn ibòmíì lórílẹ̀-èdè náà forúkọ ẹ̀sìn wọn sílẹ̀ lábẹ́ òfin.","Yoruba"
"Àdúrà wa ni pé, kí Ọlọ́run fún àwọn ará wa tí àjálù náà dé bá ní ìbàlẹ̀ ọkàn ní àsìkò tí nǹkan dojú rú yìí, kí àwọn tí wọ́n sì yàn láti bójú tó wọn dà “bí ibi ìfarapamọ́sí kúrò lọ́wọ́ ẹ̀fúùfù.”—Aísáyà 32:2.","Yoruba"
"Àdúrà wa ní pé kí Jèhófà bù kún ìsapá àwọn ará wa ní Uzbekistan bí wọ́n ṣe ń ‘gbé ìgbé ayé tó pa rọ́rọ́ nìṣó pẹ̀lú ìbàlẹ̀ ọkàn, tí wọ́n sì ń fi gbogbo ọkàn wọn sin Ọlọ́run.”—1 Tímótì 2:2.","Yoruba"
"Àfi bí àpọ́n t'ó ń gbìdánwò láti dúró déédéé nípasẹ̀ wíwá olólùfẹ́.","Yoruba"
"Àfihàn náà bẹ̀rẹ̀ ní October 7, 2018 ní ìlú Lviv, a sì ṣe é títí di June 7, 2019. Àwọn ìlú míì tá a ti ṣe àfihàn náà ni Kharkiv, Kyiv, Odesa àti Dnipro.","Yoruba"
"Àfihàn náà sọ ìtàn méjìlá (12) lára àwọn ará wa tí wọ́n jìyà lábẹ́ ìjọba Násì àti ìjọba Kọ́múníìsì ti GDR.","Yoruba"
"Àfikún àwọn ohun-àmúlò ẹ̀kọ́","Yoruba"
"Àfikún ìsọfúnni: Ó dùn wá gan-an pé ìjì líle Hurricane Harvey pa arábìnrin wa kan tó jẹ́ àgbàlagbà.","Yoruba"
"Àfo yìí pọn dandan","Yoruba"
"Àfojúdi ìlẹ̀kẹ̀ ní ń jẹ́ “Ẹrú-kò-ní.”","Yoruba"
"Àfojúsùn náà jẹ́ láti wàásù dé ọ̀dọ́ àwọn tó ń gbé làwọn ìlú ńlá mẹ́wàá tí èrò pọ̀ sí jùlọ, ìyẹn Franceville, Koulamoutou, Lambaréné, Libreville, Makokou, Moanda, Mouila, Oyem, Port-Gentil, àti Tchibanga.","Yoruba"
"Àfojúsùn-un wa fún àwọn ìwádìí wọ̀nyí ni kí ó jẹ́ ọ̀kan lára àwọn àṣàrò lórí ojútùú sí àwọn ọ̀nà àbáyọ ìdánimọ̀ abẹ́rọ-ayárabíàṣà-ṣiṣẹ́ ní àwọn orílẹ̀-èdè.","Yoruba"
"Àfòmọ́ ń ṣe ara-a rẹ̀, ó ní òún ń ṣe igi.","Yoruba"
"Àfẹjútoto ò mọ ọkùnrin.","Yoruba"
"Àfẹ́ká là ń fẹ́ iná.","Yoruba"
"Àfẹ́ẹ̀rí kan ò ju ká rí igbó ń lá bọ́ sí lọ; ẹbọ kan ò ju ọ̀pọ̀ èèyàn lọ; “Òrìṣá gbé mi lé àtète” kan ò ju orí ẹṣin lọ.","Yoruba"
"Àfẹ́ẹ̀rí kan ò ju ká rí igbó ńlá bọ́ sí lọ; ẹbọ kan ò ju ọ̀pọ̀ èèyàn lọ; “Òrìṣá gbé mi lé àtète” kan ò ju orí ẹṣin lọ.","Yoruba"
"Àfọwọ́rá ní ń jẹ́ olè.","Yoruba"
"Àga bàtà ẹṣin aláràn-án tí ó bá ìgbà mu àti idẹ tí a fi ṣẹ̀ṣọ́ sii lára-á mú u rí bí àyè ọlọ́lá.","Yoruba"
"Àgbaǹgbá ṣe bẹ́ẹ̀, ó làwo lórí san-san.","Yoruba"
"Àgbinsínú legbin ń gbin; àkùnsínú lẹkùn ń kùn; hùn hùn hùn ẹlẹ́dẹ̀ inú ẹlẹ́dẹ̀ ní ń gbé.","Yoruba"
"Àgbà tí kò tó ọmọdéé rán níṣẹ́ ní ńsọ pé kó bu omi wá ká jo mú.","Yoruba"
"Àgbà òṣìkà ń gbin ìyà sílẹ̀ de ọmọọ rẹ̀.","Yoruba"
"Àgbà òṣìkà ń gbin ìyà sílẹ̀ de ọmọọ rẹ̀.","Yoruba"
"Àgbà ṣoore má wo bẹ̀.","Yoruba"
"Àgbà ṣoore má wo bẹ̀.","Yoruba"
"Àgbàbọ̀ọ ṣòkòtò, bí kò fúnni lẹ́sẹ̀ a ṣoni; rẹ́mú-rẹ́mú ni ohun ẹni ń bani mu.","Yoruba"
"Àgbàbọ́ ò di tẹni.","Yoruba"
"Àgbàdo kì í ṣe èèyàn; ta ní ń rí ọmọ lẹ́yìn eèsún.","Yoruba"
"Àgbàdo kì í ṣe èèyàn;ta ní ń rí ọmọ lẹ́yìn eèsún?","Yoruba"
"Àgbàká labiyamọ ń gbàjá mọ́ ọmọọ rẹ̀.","Yoruba"
"Àgbàká lodi ń gba ìlú.","Yoruba"
"Àgbàká lèéfí ń gba igbó.","Yoruba"
"Àgbàká lẹsẹ̀ ńgba ọ̀na.","Yoruba"
"Àgbàká nigbà ń gba ọ̀pẹ.","Yoruba"
"Àgbàlagbàá ṣenú kẹrẹndẹn; èyí tó máa ṣe ń bẹ níkùn-un rẹ̀.","Yoruba"
"Àgbàrá kọ́ ni yó gbèé omi lọ.","Yoruba"
"Àgbàrá òjò ti ba díẹ̀ lára àwọn omi tó ṣeé lò ní agbègbè yẹn jẹ́.","Yoruba"
"Àgbàtán ni gẹ̀gẹ̀ńgba ọ̀fun.","Yoruba"
"Àgbá òyì-iná náà ò ṣiṣé dáadáa tó.","Yoruba"
"Àgbègbè Bicol ní ìpínlẹ̀ Luzon ni ìjì náà ti jà. Bó tiẹ̀ jẹ́ pé kò sí Ẹlẹ́rìí Jèhófà kankan tó kú tàbí tó fara pa, ilé àwọn Ẹlẹ́rìí méjìdínláàádọ́fà (108) ló bà jẹ́ gan-an, nígbà tí ilé ọgọ́rùn-ún mẹ́rin ó lé méjìdínlọ́gọ́rin (478) bà jẹ́ díẹ̀.","Yoruba"
"Àgbéjáde Tí A Dárúkọ ní Àyẹ̀wò Ìdáààbòbò-ara-ẹni","Yoruba"
"Àgbéjáde tí ó ní ààbò tó péye lè ní àìmọye àṣìṣe lọ́jọ́ iwájú.","Yoruba"
"Àgbéyẹ̀wò tí Conversation's Explainer ṣe lórí àwọn ìgbésẹ̀ iṣẹ́ àjùmọ̀ṣe mìíràn ṣe àwọn àfikún sí i, gẹ́gẹ́ bíi Ìṣísílẹ̀-gbangba Ìmú-ohun-tuntun-wá nínú àjùmọ̀ṣe, Ìwífún-alálàyé Ìṣísílẹ̀ gbangba (wo Ìwífúnalálàyé Ìṣísílẹ̀-Gbangba Commons) àti Ìfi-èrò-kó-jọ.","Yoruba"
"Àgbìgbò, rọra fò, ọdẹ́ ti dé sóko; àgbìgbò tí ò bá rọra fò á bọ́ sápò ọdẹ.","Yoruba"
"Àgbò dúdú kọjá odò ó di funfun.","Yoruba"
"Àgbò ò ṣéé mú; ọ̀dá ò ṣéé mú; ohun gbogbo ní ń tóbi lójú ahun.","Yoruba"
"Àgbókan là ń rọ́ Ifá adití.","Yoruba"
"Àgbẹ̀ gbóko róṣù.","Yoruba"
"Àgbẹ̀ gbóko róṣù.","Yoruba"
"Àgbẹ̀ tó bá pẹ́ nílé ò níí kọ oko ọ̀sán.","Yoruba"
"Àgbẹ̀ ò dáṣọ lóṣù, àfọdún.","Yoruba"
"Àgbẹ̀jẹ ò korò nílé ńlá.","Yoruba"
"Àgbọn kì í ṣe oúnjẹ ẹyẹ.","Yoruba"
"Àgbọ́kànlé ò pani lébi.","Yoruba"
"Àgbọ́ká etí ọlọ́ràn á di.","Yoruba"
"Àgbọ́ìgbọ́tán Ègùn, ìjà ní ń dá sílẹ̀.","Yoruba"
"Àgádágodo ò finú han araa wọn.","Yoruba"
"Àgékù ejò, tí ń ṣoró bí agbọ́n.","Yoruba"
"Àgùdà ò jẹ lábẹ̀ẹ Gẹ̀ẹ́sì.","Yoruba"
"Àgùntàn bọ̀lọ̀jọ̀ ò gbàgbé eléèrí bọ̀rọ̀.","Yoruba"
"Àgùntàn ò jí ní kùtùkùyù ṣe ẹnu bọbọ.","Yoruba"
"Àgùntàn ò jí ní kùtùkùyù ṣe ẹnu bọbọ.","Yoruba"
"Àgùntàn ń wò sùn-ùn; ọgbọ́n inú pé egbèje.","Yoruba"
"Àgúnbàjẹ́ ni tolódó.","Yoruba"
"Àgọ́ ìṣẹ́niníṣẹ̀ẹ́ Mauthausen, tí Max Eckert kú sí.","Yoruba"
"Àgọ́ ìṣẹ́niníṣẹ̀ẹ́ yẹn ni Max Eckert kú sí. Bó tiẹ̀ jẹ́ pé ìwọ̀nba èèyàn ló mọ Arákùnrin Eckert kó tó kú, ó ti wá di ọkùnrin tí ọ̀pọ̀ èèyàn mọ̀ sí ẹni tí ìgbàgbọ́ rẹ̀ fẹsẹ̀ múlẹ̀ ṣinṣin.","Yoruba"
"Àgọ́ ọlọ́pàá?","Yoruba"
